target,id,date,flag,user,text,loc,latitude,longitude,company_tag
4,178,2024-10-07 18:53:09,QuickGrub,yumking2899,"Huge thanks to QuickGrub, my food arrived hot and fresh.","Los Angeles, CA, USA",34.0522,-118.2437,Unknown
4,179,2024-10-11 01:30:34,FoodFrenzy,dailygeek572,"Huge thanks to FoodFrenzy, my food arrived hot and fresh.","San Jose, CA, USA",37.3382,-121.8863,FoodFrenzy
0,180,2023-12-22 04:53:04,EatsNow,foodaddict5849,My order from EatsNow was cold and soggy.,"Philadelphia, PA, USA",39.9526,-75.1652,EatsNow
0,181,2024-04-19 02:46:23,DishDash,quicknut9076,"DishDash messed up my order, very unhappy.","Chicago, IL, USA",41.8781,-87.6298,DishDash
2,182,2023-08-22 01:04:55,EatsNow,eatguru5849,"EatsNow delivery was standard, nothing special.","Dublin, Ireland",53.3498,-6.2603,EatsNow
2,183,2025-01-03 12:12:11,DishDash,quickking2594,"Pizza arrived from DishDash, as expected.","Houston, TX, USA",29.7604,-95.3698,DishDash
0,184,2024-06-29 05:15:50,QuickGrub,dailyking3843,Terrible service by QuickGrub. Not ordering again.,"Paris, France",48.8566,2.3522,Unknown
4,185,2024-02-04 17:09:30,EatsNow,hungergeek6657,"EatsNow never disappoints, great experience.","Dublin, Ireland",53.3498,-6.2603,EatsNow
2,186,2023-06-01 00:10:44,FoodFrenzy,nomnut1751,"FoodFrenzy delivery was standard, nothing special.","Munich, Germany",48.1351,11.582,FoodFrenzy
2,187,2024-09-02 23:27:29,QuickGrub,dailyfan4370,"QuickGrub delivery was standard, nothing special.","Barcelona, Spain",41.3851,2.1734,Unknown
2,188,2023-03-29 01:18:41,FoodFrenzy,foodqueen7876,"Got my usual order from FoodFrenzy, no issues.","New York, NY, USA",40.7128,-74.006,FoodFrenzy
4,189,2024-08-21 09:14:37,QuickGrub,yumeater9202,"QuickGrub never disappoints, great experience.","Amsterdam, Netherlands",52.3676,4.9041,Unknown
2,190,2023-06-22 00:56:19,MealExpress,dailygeek9966,MealExpress service felt average today.,"Phoenix, AZ, USA",33.4484,-112.074,MealExpress
2,191,2023-09-28 00:46:14,DishDash,eatgeek2808,"Got my usual order from DishDash, no issues.","Munich, Germany",48.1351,11.582,DishDash
0,192,2025-04-01 03:09:36,DishDash,quickqueen3820,"DishDash messed up my order, very unhappy.","Munich, Germany",48.1351,11.582,DishDash
0,193,2024-09-26 03:42:23,FoodFrenzy,dailyguru9025,"FoodFrenzy messed up my order, very unhappy.","Dallas, TX, USA",32.7767,-96.797,FoodFrenzy
4,194,2023-08-24 19:41:50,FoodFrenzy,eatking9976,Just got my order from FoodFrenzy - absolutely delicious! #yum,"Berlin, Germany",52.52,13.405,FoodFrenzy
4,195,2023-03-12 17:24:27,FoodFrenzy,nomgeek9112,Loving the service from FoodFrenzy! So fast and reliable.,"Paris, France",48.8566,2.3522,FoodFrenzy
2,196,2023-10-31 05:08:10,MealExpress,foodeater930,"Ordered from MealExpress, it was okay.","Berlin, Germany",52.52,13.405,MealExpress
0,197,2023-07-23 00:15:24,QuickGrub,quicknut9859,Worst experience ever with QuickGrub. Save your money.,"Los Angeles, CA, USA",34.0522,-118.2437,Unknown
0,198,2024-07-26 12:38:38,EatsNow,foodlover3960,"EatsNow messed up my order, very unhappy.","London, UK",51.5074,-0.1278,EatsNow
0,199,2023-10-09 08:10:40,FoodFrenzy,superqueen8340,Terrible service by FoodFrenzy. Not ordering again.,"New York, NY, USA",40.7128,-74.006,FoodFrenzy
2,200,2023-12-27 13:22:48,FoodFrenzy,eatrunner4717,"FoodFrenzy delivery was standard, nothing special.","Paris, France",48.8566,2.3522,FoodFrenzy
2,201,2024-11-06 13:04:36,MealExpress,quickaddict2120,"Got my usual order from MealExpress, no issues.","San Jose, CA, USA",37.3382,-121.8863,MealExpress
2,202,2024-05-27 17:08:50,EatsNow,fastqueen7077,"Pizza arrived from EatsNow, as expected.","San Diego, CA, USA",32.7157,-117.1611,EatsNow
2,203,2023-04-18 17:27:58,DishDash,foodguru2528,"Pizza arrived from DishDash, as expected.","San Jose, CA, USA",37.3382,-121.8863,DishDash
0,204,2023-12-13 18:10:44,FoodFrenzy,foodgeek6369,My order from FoodFrenzy was cold and soggy.,"San Diego, CA, USA",32.7157,-117.1611,FoodFrenzy
0,205,2025-04-28 22:30:14,DishDash,quicknut5099,Worst experience ever with DishDash. Save your money.,"San Diego, CA, USA",32.7157,-117.1611,DishDash
0,206,2023-04-05 17:10:35,FoodFrenzy,quickrunner7068,Really disappointed with FoodFrenzy today. Late delivery.,"London, UK",51.5074,-0.1278,FoodFrenzy
2,207,2024-02-21 03:24:12,NO_QUERY,yumqueen2926,"Ordered from QuickGrub, it was okay.","Dallas, TX, USA",32.7767,-96.797,Unknown
2,208,2023-01-29 08:30:35,FoodFrenzy,happygeek8759,"Pizza arrived from FoodFrenzy, as expected.","Los Angeles, CA, USA",34.0522,-118.2437,FoodFrenzy
2,209,2024-09-12 07:15:31,FoodFrenzy,superrunner25,FoodFrenzy service felt average today.,"Chicago, IL, USA",41.8781,-87.6298,FoodFrenzy
4,210,2023-03-10 19:32:56,FoodFrenzy,yumrunner6807,"Huge thanks to FoodFrenzy, my food arrived hot and fresh.","Phoenix, AZ, USA",33.4484,-112.074,FoodFrenzy
4,211,2023-08-04 13:52:50,MealExpress,nomking468,"Huge thanks to MealExpress, my food arrived hot and fresh.","Los Angeles, CA, USA",34.0522,-118.2437,MealExpress
0,212,2024-11-24 16:31:35,MealExpress,nomnut1509,Terrible service by MealExpress. Not ordering again.,"Philadelphia, PA, USA",39.9526,-75.1652,MealExpress
2,213,2023-10-07 00:52:42,FoodFrenzy,nomeater6209,"Ordered from FoodFrenzy, it was okay.","Philadelphia, PA, USA",39.9526,-75.1652,FoodFrenzy
0,214,2023-07-26 15:20:03,MealExpress,dailyfan9169,Terrible service by MealExpress. Not ordering again.,"Dublin, Ireland",53.3498,-6.2603,MealExpress
0,215,2024-06-05 16:17:59,MealExpress,eatguru8975,Really disappointed with MealExpress today. Late delivery.,"Amsterdam, Netherlands",52.3676,4.9041,MealExpress
4,216,2023-03-22 20:34:13,EatsNow,fastrunner7436,"Huge thanks to EatsNow, my food arrived hot and fresh.","Dublin, Ireland",53.3498,-6.2603,EatsNow
2,217,2023-01-25 16:16:29,FoodFrenzy,dailygeek7309,"Got my usual order from FoodFrenzy, no issues.","New York, NY, USA",40.7128,-74.006,FoodFrenzy
2,218,2024-05-01 05:08:00,MealExpress,superking5898,"Got my usual order from MealExpress, no issues.","San Diego, CA, USA",32.7157,-117.1611,MealExpress
2,219,2025-05-01 19:01:09,DishDash,yumking8484,"DishDash delivery was standard, nothing special.","Chicago, IL, USA",41.8781,-87.6298,DishDash
4,220,2023-06-08 12:28:52,DishDash,fastaddict2628,Loving the service from DishDash! So fast and reliable.,"Los Angeles, CA, USA",34.0522,-118.2437,DishDash
2,221,2024-02-26 18:03:44,EatsNow,eatgeek773,"EatsNow delivery was standard, nothing special.","San Antonio, TX, USA",29.4241,-98.4936,EatsNow
4,222,2025-02-17 18:57:56,QuickGrub,fasteater8507,"QuickGrub never disappoints, great experience.","San Antonio, TX, USA",29.4241,-98.4936,Unknown
0,223,2024-08-19 15:48:10,DishDash,nomguru9351,Worst experience ever with DishDash. Save your money.,"Philadelphia, PA, USA",39.9526,-75.1652,DishDash
4,224,2023-09-06 17:45:31,EatsNow,fastnut3218,Loving the service from EatsNow! So fast and reliable.,"Barcelona, Spain",41.3851,2.1734,EatsNow
0,225,2023-12-23 08:09:19,MealExpress,dailygeek4693,Worst experience ever with MealExpress. Save your money.,"Houston, TX, USA",29.7604,-95.3698,MealExpress
4,226,2023-06-17 13:34:02,QuickGrub,fastguru6404,Just got my order from QuickGrub - absolutely delicious! #yum,"Vienna, Austria",48.2082,16.3738,Unknown
2,227,2023-03-10 05:20:13,QuickGrub,foodeater6457,"Got my usual order from QuickGrub, no issues.","San Diego, CA, USA",32.7157,-117.1611,Unknown
0,228,2024-01-12 01:41:48,NO_QUERY,quickrunner1435,My order from QuickGrub was cold and soggy.,"New York, NY, USA",40.7128,-74.006,Unknown
4,229,2024-07-07 07:39:46,DishDash,eatnut8024,"Huge thanks to DishDash, my food arrived hot and fresh.","New York, NY, USA",40.7128,-74.006,DishDash
4,230,2023-03-22 22:01:18,QuickGrub,happyrunner6871,Loving the service from QuickGrub! So fast and reliable.,"Amsterdam, Netherlands",52.3676,4.9041,Unknown
0,231,2025-02-01 00:50:45,FoodFrenzy,nomlover9633,Really disappointed with FoodFrenzy today. Late delivery.,"San Diego, CA, USA",32.7157,-117.1611,FoodFrenzy
0,232,2024-04-21 09:24:28,MealExpress,nomguru4563,My order from MealExpress was cold and soggy.,"Houston, TX, USA",29.7604,-95.3698,MealExpress
2,233,2024-01-29 18:27:09,MealExpress,yumaddict4324,"Got my usual order from MealExpress, no issues.","London, UK",51.5074,-0.1278,MealExpress
0,234,2024-12-23 17:39:35,QuickGrub,dailyguru7123,Worst experience ever with QuickGrub. Save your money.,"Chicago, IL, USA",41.8781,-87.6298,Unknown
0,235,2023-04-30 15:48:37,QuickGrub,eateater510,Really disappointed with QuickGrub today. Late delivery.,"Barcelona, Spain",41.3851,2.1734,Unknown
2,236,2024-10-06 09:54:10,QuickGrub,quickfan5634,"Ordered from QuickGrub, it was okay.","Dallas, TX, USA",32.7767,-96.797,Unknown
2,237,2025-02-01 19:43:24,MealExpress,happyqueen8445,"MealExpress delivery was standard, nothing special.","Vienna, Austria",48.2082,16.3738,MealExpress
2,238,2025-04-19 00:47:57,QuickGrub,fasteater5637,"Got my usual order from QuickGrub, no issues.","Dallas, TX, USA",32.7767,-96.797,Unknown
0,239,2024-04-29 09:09:27,NO_QUERY,foodnut1231,Really disappointed with QuickGrub today. Late delivery.,"Munich, Germany",48.1351,11.582,Unknown
2,240,2023-02-05 18:56:27,MealExpress,fastfan9139,"Got my usual order from MealExpress, no issues.","San Diego, CA, USA",32.7157,-117.1611,MealExpress
4,241,2024-12-11 08:22:46,EatsNow,yumaddict7193,Just got my order from EatsNow - absolutely delicious! #yum,"Paris, France",48.8566,2.3522,EatsNow
0,242,2024-07-14 07:18:38,MealExpress,superqueen2105,Terrible service by MealExpress. Not ordering again.,"San Antonio, TX, USA",29.4241,-98.4936,MealExpress
2,243,2023-03-27 11:56:42,EatsNow,fastlover1386,"Ordered from EatsNow, it was okay.","San Jose, CA, USA",37.3382,-121.8863,EatsNow
0,244,2023-06-20 10:01:24,DishDash,dailynut5675,Really disappointed with DishDash today. Late delivery.,"San Antonio, TX, USA",29.4241,-98.4936,DishDash
4,245,2023-05-01 04:28:03,DishDash,nomguru5311,"Huge thanks to DishDash, my food arrived hot and fresh.","Chicago, IL, USA",41.8781,-87.6298,DishDash
2,246,2024-11-20 10:26:22,EatsNow,happylover4413,"Got my usual order from EatsNow, no issues.","Los Angeles, CA, USA",34.0522,-118.2437,EatsNow
2,247,2023-11-21 19:56:47,MealExpress,happyrunner8465,"Pizza arrived from MealExpress, as expected.","San Jose, CA, USA",37.3382,-121.8863,MealExpress
0,248,2024-03-04 10:13:34,FoodFrenzy,yumking5125,"FoodFrenzy messed up my order, very unhappy.","Munich, Germany",48.1351,11.582,FoodFrenzy
0,249,2024-12-26 04:28:26,MealExpress,fasteater8532,"MealExpress messed up my order, very unhappy.","Madrid, Spain",40.4168,-3.7038,MealExpress
2,250,2024-01-28 01:06:51,MealExpress,foodking1613,"Got my usual order from MealExpress, no issues.","San Diego, CA, USA",32.7157,-117.1611,MealExpress
2,251,2023-01-16 13:11:10,EatsNow,quickfan8640,"Got my usual order from EatsNow, no issues.","Dublin, Ireland",53.3498,-6.2603,EatsNow
4,252,2024-03-17 17:08:18,FoodFrenzy,eatnut5855,"Huge thanks to FoodFrenzy, my food arrived hot and fresh.","Los Angeles, CA, USA",34.0522,-118.2437,FoodFrenzy
4,253,2025-03-18 05:17:24,FoodFrenzy,dailyking8916,"FoodFrenzy never disappoints, great experience.","Phoenix, AZ, USA",33.4484,-112.074,FoodFrenzy
4,254,2024-12-23 05:42:37,DishDash,dailyeater9526,"Huge thanks to DishDash, my food arrived hot and fresh.","San Diego, CA, USA",32.7157,-117.1611,DishDash
4,255,2025-03-03 10:54:01,FoodFrenzy,superrunner1022,Shoutout to FoodFrenzy for amazing delivery speed!,"New York, NY, USA",40.7128,-74.006,FoodFrenzy
0,256,2023-08-06 14:00:37,EatsNow,dailyguru1689,"EatsNow messed up my order, very unhappy.","Vienna, Austria",48.2082,16.3738,EatsNow
2,257,2023-04-07 00:23:02,EatsNow,quickguru4519,"Ordered from EatsNow, it was okay.","San Diego, CA, USA",32.7157,-117.1611,EatsNow
2,258,2023-09-22 02:47:24,NO_QUERY,nomrunner3439,"Got my usual order from FoodFrenzy, no issues.","Phoenix, AZ, USA",33.4484,-112.074,FoodFrenzy
4,259,2024-06-07 02:26:26,FoodFrenzy,yumguru2204,Loving the service from FoodFrenzy! So fast and reliable.,"Rome, Italy",41.9028,12.4964,FoodFrenzy
0,260,2023-01-14 21:47:08,MealExpress,fastqueen6014,Terrible service by MealExpress. Not ordering again.,"Philadelphia, PA, USA",39.9526,-75.1652,MealExpress
0,261,2023-05-17 00:49:09,EatsNow,yumaddict6503,Terrible service by EatsNow. Not ordering again.,"Amsterdam, Netherlands",52.3676,4.9041,EatsNow
0,262,2024-05-01 10:46:24,QuickGrub,fastaddict6238,My order from QuickGrub was cold and soggy.,"London, UK",51.5074,-0.1278,Unknown
0,263,2023-11-02 20:33:37,MealExpress,yumgeek3546,Worst experience ever with MealExpress. Save your money.,"San Diego, CA, USA",32.7157,-117.1611,MealExpress
4,264,2025-04-07 21:44:57,EatsNow,dailynut7797,Just got my order from EatsNow - absolutely delicious! #yum,"Dublin, Ireland",53.3498,-6.2603,EatsNow
2,265,2024-04-12 23:41:06,EatsNow,happyrunner4211,"Pizza arrived from EatsNow, as expected.","Dublin, Ireland",53.3498,-6.2603,EatsNow
4,266,2025-04-20 00:02:17,DishDash,eataddict2845,"DishDash never disappoints, great experience.","San Antonio, TX, USA",29.4241,-98.4936,DishDash
0,267,2025-04-11 09:44:44,MealExpress,happylover9955,Worst experience ever with MealExpress. Save your money.,"New York, NY, USA",40.7128,-74.006,MealExpress
2,268,2025-04-21 08:35:50,EatsNow,superqueen5812,"Pizza arrived from EatsNow, as expected.","Paris, France",48.8566,2.3522,EatsNow
0,269,2024-12-17 00:54:01,MealExpress,happyaddict8712,Really disappointed with MealExpress today. Late delivery.,"Phoenix, AZ, USA",33.4484,-112.074,MealExpress
2,270,2023-07-21 11:37:27,EatsNow,eatguru2477,"Got my usual order from EatsNow, no issues.","Phoenix, AZ, USA",33.4484,-112.074,EatsNow
4,271,2024-10-04 08:15:12,EatsNow,happygeek9904,Shoutout to EatsNow for amazing delivery speed!,"New York, NY, USA",40.7128,-74.006,EatsNow
4,272,2024-05-29 03:06:09,QuickGrub,hungerqueen3098,Just got my order from QuickGrub - absolutely delicious! #yum,"Madrid, Spain",40.4168,-3.7038,Unknown
2,273,2023-11-20 23:55:17,DishDash,superguru9978,"DishDash delivery was standard, nothing special.","Dallas, TX, USA",32.7767,-96.797,DishDash
4,274,2024-04-14 05:48:36,MealExpress,dailyking9158,Loving the service from MealExpress! So fast and reliable.,"Houston, TX, USA",29.7604,-95.3698,MealExpress
0,275,2024-11-18 05:47:26,EatsNow,quickeater1842,"EatsNow messed up my order, very unhappy.","Barcelona, Spain",41.3851,2.1734,EatsNow
4,276,2025-02-03 17:33:33,MealExpress,foodgeek4297,Just got my order from MealExpress - absolutely delicious! #yum,"San Jose, CA, USA",37.3382,-121.8863,MealExpress
4,277,2024-06-05 19:30:56,MealExpress,happylover9959,"MealExpress never disappoints, great experience.","Chicago, IL, USA",41.8781,-87.6298,MealExpress
4,278,2023-05-06 14:51:30,FoodFrenzy,superlover5133,Just got my order from FoodFrenzy - absolutely delicious! #yum,"Paris, France",48.8566,2.3522,FoodFrenzy
2,279,2024-10-21 21:05:17,MealExpress,happyrunner6758,"Got my usual order from MealExpress, no issues.","San Diego, CA, USA",32.7157,-117.1611,MealExpress
4,280,2024-09-05 14:32:29,FoodFrenzy,dailyking6664,Loving the service from FoodFrenzy! So fast and reliable.,"Philadelphia, PA, USA",39.9526,-75.1652,FoodFrenzy
0,281,2023-02-26 16:13:37,MealExpress,eatnut2083,Worst experience ever with MealExpress. Save your money.,"Vienna, Austria",48.2082,16.3738,MealExpress
4,282,2025-04-30 03:15:02,MealExpress,superking4389,Just got my order from MealExpress - absolutely delicious! #yum,"Munich, Germany",48.1351,11.582,MealExpress
2,283,2024-10-13 01:52:36,FoodFrenzy,foodlover4664,"Ordered from FoodFrenzy, it was okay.","Dublin, Ireland",53.3498,-6.2603,FoodFrenzy
0,284,2023-05-18 04:10:09,DishDash,happyqueen2382,Worst experience ever with DishDash. Save your money.,"London, UK",51.5074,-0.1278,DishDash
2,285,2024-01-17 07:32:25,MealExpress,superqueen7950,"Ordered from MealExpress, it was okay.","Dallas, TX, USA",32.7767,-96.797,MealExpress
0,286,2023-11-20 15:58:28,EatsNow,quicknut7865,Really disappointed with EatsNow today. Late delivery.,"Paris, France",48.8566,2.3522,EatsNow
4,287,2023-05-28 23:27:27,DishDash,dailyqueen2428,Just got my order from DishDash - absolutely delicious! #yum,"Paris, France",48.8566,2.3522,DishDash
2,288,2024-01-29 23:28:00,QuickGrub,foodfan8592,"Ordered from QuickGrub, it was okay.","Munich, Germany",48.1351,11.582,Unknown
2,289,2024-02-16 21:32:05,MealExpress,nomguru8396,"Got my usual order from MealExpress, no issues.","London, UK",51.5074,-0.1278,MealExpress
2,290,2025-01-12 13:58:35,QuickGrub,fastnut113,"Ordered from QuickGrub, it was okay.","Berlin, Germany",52.52,13.405,Unknown
2,291,2024-03-31 08:52:47,DishDash,happynut8320,DishDash service felt average today.,"Vienna, Austria",48.2082,16.3738,DishDash
0,292,2024-12-25 06:32:49,EatsNow,hungerguru7916,Not happy with my Christmas order via EatsNow.,"London, UK",51.5074,-0.1278,EatsNow
4,293,2023-01-02 23:35:20,MealExpress,superqueen2634,"Huge thanks to MealExpress, my food arrived hot and fresh.","San Diego, CA, USA",32.7157,-117.1611,MealExpress
0,294,2024-06-22 23:58:30,FoodFrenzy,quickking9508,"FoodFrenzy messed up my order, very unhappy.","Phoenix, AZ, USA",33.4484,-112.074,FoodFrenzy
2,295,2024-09-30 21:50:14,QuickGrub,nomguru5166,"Got my usual order from QuickGrub, no issues.","Phoenix, AZ, USA",33.4484,-112.074,Unknown
0,296,2025-02-26 22:52:59,FoodFrenzy,dailygeek6414,Worst experience ever with FoodFrenzy. Save your money.,"Philadelphia, PA, USA",39.9526,-75.1652,FoodFrenzy
0,297,2023-08-05 09:16:52,DishDash,dailyaddict6096,My order from DishDash was cold and soggy.,"San Diego, CA, USA",32.7157,-117.1611,DishDash
4,298,2024-09-30 23:03:06,MealExpress,fastrunner2359,"MealExpress never disappoints, great experience.","Philadelphia, PA, USA",39.9526,-75.1652,MealExpress
4,299,2024-07-03 21:42:57,MealExpress,superguru3356,Just got my order from MealExpress - absolutely delicious! #yum,"Houston, TX, USA",29.7604,-95.3698,MealExpress
4,300,2023-09-13 03:13:58,QuickGrub,superrunner4813,Shoutout to QuickGrub for amazing delivery speed!,"Vienna, Austria",48.2082,16.3738,Unknown
4,301,2024-02-21 11:28:50,QuickGrub,happyrunner3228,"QuickGrub never disappoints, great experience.","New York, NY, USA",40.7128,-74.006,Unknown
4,302,2024-04-14 02:56:48,EatsNow,dailyking7970,Shoutout to EatsNow for amazing delivery speed!,"Dallas, TX, USA",32.7767,-96.797,EatsNow
2,303,2023-02-25 04:11:17,DishDash,fasteater4361,"Got my usual order from DishDash, no issues.","Los Angeles, CA, USA",34.0522,-118.2437,DishDash
0,304,2024-07-15 15:06:17,QuickGrub,fastrunner1470,Terrible service by QuickGrub. Not ordering again.,"Amsterdam, Netherlands",52.3676,4.9041,Unknown
2,305,2024-06-02 00:38:17,FoodFrenzy,dailyqueen9776,"Ordered from FoodFrenzy, it was okay.","Munich, Germany",48.1351,11.582,FoodFrenzy
0,306,2023-01-21 01:30:06,NO_QUERY,hungerfan9636,My order from FoodFrenzy was cold and soggy.,"Houston, TX, USA",29.7604,-95.3698,FoodFrenzy
0,307,2024-09-17 19:20:27,MealExpress,hungerking2601,Worst experience ever with MealExpress. Save your money.,"San Antonio, TX, USA",29.4241,-98.4936,MealExpress
0,308,2023-05-21 04:44:12,DishDash,hungerguru4973,My order from DishDash was cold and soggy.,"San Diego, CA, USA",32.7157,-117.1611,DishDash
4,309,2023-03-22 04:57:51,EatsNow,eatrunner9647,Just got my order from EatsNow - absolutely delicious! #yum,"Madrid, Spain",40.4168,-3.7038,EatsNow
0,310,2024-11-25 04:35:40,EatsNow,foodaddict4576,"EatsNow messed up my order, very unhappy.","Dallas, TX, USA",32.7767,-96.797,EatsNow
4,311,2023-05-27 07:32:29,EatsNow,happygeek2084,Loving the service from EatsNow! So fast and reliable.,"Munich, Germany",48.1351,11.582,EatsNow
